cluster_id,action,pool,filepath,size_bytes,has_frontmatter,url,reason
309,keep,A,/Users/system/Desktop/research/20260213-x_article-every_openclaw_issue_nobody_told_you_about_and_how_to_fix_them-@kloss_xyz.md,30852,True,https://x.com/kloss_xyz/status/2022101005064974600,url
309,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/02-agent-security-hardening/20260212-x_article-every_openclaw_issue_nobody_told_you_about_and_how_to_fix_them-@kloss_xyz.md,30852,True,https://x.com/kloss_xyz/status/2022101005064974600,url
310,keep,A,/Users/system/Desktop/research/20260213-x_article-forge_scalable_agent_rl_framework_and_algorithm-@minimax_ai.md,22542,True,https://x.com/MiniMax_AI/status/2022175400093462661,url
310,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/10-ai-engineering-roadmaps-architecture/20260212-x_article-forge_scalable_agent_rl_framework_and_algorithm-@minimax_ai.md,22542,True,https://x.com/MiniMax_AI/status/2022175400093462661,url
311,keep,A,/Users/system/Desktop/research/20260127-x_article-i_turned_clawdbot_into_my_personal_ai_assistant_full_thoughts-@milesdeutscher.md,13547,True,https://x.com/milesdeutscher/status/2016016997507862648,url
311,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260126-x_article-i_turned_clawdbot_into_my_personal_ai_assistant_full_thoughts-@milesdeutscher.md,13547,True,https://x.com/milesdeutscher/status/2016016997507862648,url
312,keep,A,/Users/system/Desktop/research/20260204-x_article-how_to_build_a_hardware_homelab-@oprydai.md,6664,True,https://x.com/oprydai/status/2018910834815381833,url
312,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/12-homelab-infrastructure/20260203-x_article-how_to_build_a_hardware_homelab-@oprydai.md,6664,True,https://x.com/oprydai/status/2018910834815381833,url
313,keep,A,/Users/system/Desktop/research/20260206-x_article-how_i_set_up_openclaw_clawdbot_without_giving_it_the_keys_to_my_life-@jordanlyall.md,11522,True,https://x.com/JordanLyall/status/2019594755370545168,url
313,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/02-agent-security-hardening/20260205-x_article-how_i_set_up_openclaw_clawdbot_without_giving_it_the_keys_to_my_life-@jordanlyall.md,11522,True,https://x.com/JordanLyall/status/2019594755370545168,url
314,keep,A,/Users/system/Desktop/research/20260207-x_thread-introducing_onecontext_i_built_it-@jundemorsenwu.md,2184,True,https://x.com/JundeMorsenWu/status/2020161412593774922,url
314,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/03-agent-memory-systems/20260207-x_thread-introducing_onecontext_i_built_it-@jundemorsen wu.md,2184,True,https://x.com/JundeMorsenWu/status/2020161412593774922,url
315,keep,A,/Users/system/Desktop/research/20260126-x_article-clawdbot_is_amazing_and_i_dont_think_consumers_should_use_it-@omooretweets.md,5870,True,https://x.com/omooretweets/status/2015618038088024164,url
315,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260125-x_article-clawdbot_is_amazing_and_i_dont_think_consumers_should_use_it-@omooretweets.md,5870,True,https://x.com/omooretweets/status/2015618038088024164,url
316,keep,A,/Users/system/Desktop/research/20260205-x_article-deep_dive_on_agent_skills-@tadaspetra.md,5992,True,https://x.com/tadaspetra/status/2019204136982532407,url
316,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260204-x_article-deep_dive_on_agent_skills-@tadaspetra.md,5992,True,https://x.com/tadaspetra/status/2019204136982532407,url
317,keep,A,/Users/system/Desktop/research/20260213-x_article-data_center_semiconductor_bottleneck_timeline_essential_knowledge_for_the_ai_era_you_must_study-@tesla_teslaway.md,7705,True,https://x.com/Tesla_Teslaway/status/2022187588589957276,url
317,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/10-ai-engineering-roadmaps-architecture/20260212-x_article-data_center_semiconductor_bottleneck_timeline_essential_knowledge_for_the_ai_era_you_must_study-@tesla_teslaway.md,7705,True,https://x.com/Tesla_Teslaway/status/2022187588589957276,url
318,keep,A,/Users/system/Desktop/research/20260206-x_thread-software_development_is_undergoing_a_renaissance-@gdb.md,4323,True,https://x.com/gdb/status/2019566641491963946,url
318,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_thread-software_development_is_undergoing_a-@gdb.md,4405,True,https://x.com/gdb/status/2019566641491963946,url
318,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_thread-software_development_is_undergoing_a_renaissance-@gdb.md,4323,True,https://x.com/gdb/status/2019566641491963946,url
319,keep,A,/Users/system/Desktop/research/20260126-x_article-i_installed_clawdbot_yesterday_every_user_hits_the_same_dark_pattern_at_week_8-@tukifromkl.md,23096,True,https://x.com/TukiFromKL/status/2015688502935978395,url
319,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260125-x_article-i_installed_clawdbot_yesterday_every_user_hits_the_same_dark_pattern_at_week_8-@tukifromkl.md,23096,True,https://x.com/TukiFromKL/status/2015688502935978395,url
320,keep,A,/Users/system/Desktop/research/20260211-x_thread-reflecting_on_what_engineers_love-@bcherny.md,7158,True,https://x.com/bcherny/status/2021699851499798911,url
320,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/08-vibe-coding-software-abundance/ 20260211-x_thread-reflecting_on_what_engineers_love-@bcherny.md,7158,True,https://x.com/bcherny/status/2021699851499798911,url
321,keep,A,/Users/system/Desktop/research/20260205-x_thread-last_year_it_was_obvious_that-@pzakin.md,703,True,https://x.com/pzakin/status/2019277462430183793,url
321,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_thread-last_year_it_was_obvious_that-@pzakin.md,703,True,https://x.com/pzakin/status/2019277462430183793,url
322,keep,A,/Users/system/Desktop/research/20260126-x_article-obsidian_and_claude_code_101_context_engineering-@arscontexta.md,3506,True,https://x.com/arscontexta/status/2015585363318743071,url
322,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/04-agentic-notetaking-knowledge-vaults/20260125-x_article-obsidian_and_claude_code_101_context_engineering-@arscontexta.md,3506,True,https://x.com/arscontexta/status/2015585363318743071,url
323,keep,A,/Users/system/Desktop/research/20260208-x_thread-claude_code_use_agent_teams-@deedydas.md,1848,True,https://x.com/deedydas/status/2020350881464742330,url
323,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260207-x_thread-claude_code_use_agent_teams-@deedydas.md,1848,True,https://x.com/deedydas/status/2020350881464742330,url
324,keep,A,/Users/system/Desktop/research/20260129-x_article-i_installed_moltbot_most_of_whats_seeing_on_x_is_overhyped-@eyad_khrais.md,10477,True,https://x.com/eyad_khrais/status/2016672772651405550,url
324,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260128-x_article-i_installed_moltbot_most_of_whats_seeing_on_x_is_overhyped-@eyad_khrais.md,10477,True,https://x.com/eyad_khrais/status/2016672772651405550,url
325,keep,A,/Users/system/Desktop/research/20260206-x_thread-opus_46_system_card_has_some-@emollick.md,1914,True,https://x.com/emollick/status/2019571750862819811,url
325,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260205-x_thread-opus_46_system_card_has_some-@emollick.md,1914,True,https://x.com/emollick/status/2019571750862819811,url
326,keep,A,/Users/system/Desktop/research/20260213-x_thread-my_god_i_just_built_an_algorithm_self_improvement_system-@danielmiessler.md,7366,True,https://x.com/DanielMiessler/status/2022141109523333493,url
326,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/06-multi-agent-orchestration-swarms/20260214-x_thread-my_god_i_just_built_an_algorithm_self_improvement_system-@danielmiessler.md,7366,True,https://x.com/DanielMiessler/status/2022141109523333493,url
327,keep,A,/Users/system/Desktop/research/20260125-x_article-i_spent_40_hours_researching_clawdbot_heres_everything_theyre_not_telling_you-@heyshrutimishra.md,24073,True,https://x.com/heyshrutimishra/status/2015327280911073789,url
327,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260124-x_article-i_spent_40_hours_researching_clawdbot_heres_everything_theyre_not_telling_you-@heyshrutimishra.md,24073,True,https://x.com/heyshrutimishra/status/2015327280911073789,url
328,keep,A,/Users/system/Desktop/research/20260208-x_article-i_built_an_ai_agent_swarm_in_discord_it_works_better_than_anything_ive_tried_full_guide-@jumperz.md,13593,True,https://x.com/jumperz/status/2020305891430428767,url
328,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/06-multi-agent-orchestration-swarms/20260207-x_article-i_built_an_ai_agent_swarm_in_discord_it_works_better_than_anything_ive_tried_full_guide-@jumperz.md,13593,True,https://x.com/jumperz/status/2020305891430428767,url
329,keep,A,/Users/system/Desktop/research/20260206-x_article-openclaw_for_business_setup_that_scales_revenue-@ericosiu.md,7278,True,https://x.com/ericosiu/status/2019572343023243272,url
329,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260205-x_article-openclaw_for_business_setup_that_scales_revenue-@ericosiu.md,7278,True,https://x.com/ericosiu/status/2019572343023243272,url
330,keep,A,/Users/system/Desktop/research/20260211-x_article-you_couldve_invented_openclaw-@dabit3.md,37375,True,https://x.com/dabit3/status/2021387483364151451,url
330,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260213-x_article-you_couldve_invented_openclaw-@dabit3.md,37375,True,https://x.com/dabit3/status/2021387483364151451,url
331,keep,A,/Users/system/Desktop/research/20260207-x_article-the_unreasonable_effectiveness_of_centralizing_the_ai_heartbeat-@latentspacepod.md,7959,True,https://x.com/latentspacepod/status/2019987978077303027,url
331,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260206-x_article-the_unreasonable_effectiveness_of_centralizing_the_ai_heartbeat-@latentspacepod.md,7959,True,https://x.com/latentspacepod/status/2019987978077303027,url
332,keep,A,/Users/system/Desktop/research/20260206-x_thread-We_recently_released_a_paper-@thesubhashk.md,5235,True,https://x.com/thesubhashk/status/2019594242692460942,url
332,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/03-agent-memory-systems/20260205-x_thread-We_recently_released_a_paper-@thesubhashk.md,5235,True,https://x.com/thesubhashk/status/2019594242692460942,url
333,keep,A,/Users/system/Desktop/research/20260128-x_article-clawd_molt_bot_memory_sucks_we_gave_it_supermemory-@dhravyashah.md,3149,True,https://x.com/DhravyaShah/status/2016308406701981731,url
333,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/03-agent-memory-systems/20260127-x_article-clawd_molt_bot_memory_sucks_we_gave_it_supermemory-@dhravyashah.md,3149,True,https://x.com/DhravyaShah/status/2016308406701981731,url
333,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260127-x_article-clawd_molt_bot_memory_sucks_we_gave_it_supermemory-@dhravyashah.md,3149,True,https://x.com/DhravyaShah/status/2016308406701981731,url
334,keep,B-processed,/Users/system/Desktop/syncrescendence/04-SOURCES/processed/SOURCE-20250528-youtube-lecture-longnow-sara_imari_walker.md,12604,True,https://www.youtube.com/watch?v=longnow_walker,url
334,delete,B-processed,/Users/system/Desktop/syncrescendence/04-SOURCES/processed/SOURCE-20250522-youtube-interview-dwarkesh-sholto_douglas_trenton_bricken.md,11524,True,https://www.youtube.com/watch?v=dwarkesh_sholto_trenton,url
334,delete,B-processed,/Users/system/Desktop/syncrescendence/04-SOURCES/processed/SOURCE-20250403-youtube-interview-dwarkesh-scott_alexander_daniel_kokotajlo.md,11005,True,https://www.youtube.com/watch?v=htOvH12T7mU,url
334,delete,B-processed,/Users/system/Desktop/syncrescendence/04-SOURCES/processed/SOURCE-20250320-youtube-lecture-longnow-benjamin_bratton.md,10051,True,https://www.youtube.com/watch?v=longnow_bratton,url
