filename,pool_origin,has_frontmatter,has_url,platform,format,date,creator,size_bytes,is_source,category,suspected_duplicate_of
processed/SOURCE-20251030-youtube-interview-moonshots-anatoly_yakovenko.md,pool_b_sources,true,false,youtube,video,20251030,Moonshots with Peter Diamandis,4086,true,source,
processed/SOURCE-20251030-youtube-video-aiexp-end_of_ai.md,pool_b_sources,true,false,youtube,video,20251030,AI Explained,4238,true,source,
processed/SOURCE-20251031-youtube-interview-a16z-marc_andreessen_ben_horowitz.md,pool_b_sources,true,false,youtube,video,20251031,a16z,4739,true,source,
processed/SOURCE-20251031-youtube-interview-a16z-marc_ben.md,pool_b_sources,true,false,youtube,video,20251031,a16z,4411,true,source,
processed/SOURCE-20251031-youtube-interview-allin-elon_musk.md,pool_b_sources,true,false,youtube,video,20251031,All-In Podcast,5613,true,source,
processed/SOURCE-20251031-youtube-interview-bilawal-john_gaeta.md,pool_b_sources,false,false,youtube,video,20251031,john_gaeta,2518,true,source,
processed/SOURCE-20251031-youtube-interview-jre-elon_musk.md,pool_b_sources,true,false,youtube,video,20251031,Joe Rogan,4408,true,source,
processed/SOURCE-20251031-youtube-lecture-extropic-trevor_mccourt.md,pool_b_sources,false,false,youtube,video,20251031,trevor_mccourt,2921,true,source,
processed/SOURCE-20251031-youtube-video-dshapiro-post_labor_enterprise.md,pool_b_sources,true,false,youtube,video,20251031,David Shapiro,3814,true,source,
processed/SOURCE-20251031-youtube-video-nopriors-best_of_2025.md,pool_b_sources,true,false,youtube,video,20251031,No Priors,4874,true,source,
processed/SOURCE-20251101-youtube-video-dshapiro-renaissance_2_0.md,pool_b_sources,true,false,youtube,video,20251101,David Shapiro,4038,true,source,
processed/SOURCE-20251222-youtube-interview-mlst-categorical_deep_learning.md,pool_b_sources,true,false,youtube,video,20251222,Machine Learning Street Talk,4740,true,source,
processed/SOURCE-20251222-youtube-video-a16z-agents_2026.md,pool_b_sources,true,false,youtube,video,20251222,a16z,2821,true,source,
processed/SOURCE-20251223-youtube-interview-aidaily-mike_krieger.md,pool_b_sources,true,false,youtube,video,20251223,AI Daily Brief,2794,true,source,
processed/SOURCE-20251223-youtube-video-dwarkesh-continual_learning.md,pool_b_sources,true,false,youtube,video,20251223,Dwarkesh Patel,3843,true,source,
processed/SOURCE-20251224-youtube-interview-mlst-mike_israetel.md,pool_b_sources,true,false,youtube,video,20251224,Machine Learning Street Talk,4650,true,source,
processed/SOURCE-20251226-youtube-video-dshapiro-scaling_paradox.md,pool_b_sources,true,false,youtube,video,20251226,David Shapiro,3432,true,source,
research/.DS_Store,pool_b_sources,false,false,unknown,unknown,,,10244,false,meta,
research/20260109-website-demystifying-evals-for-ai--anthropic.md,pool_b_sources,true,true,website,article,20260109,"Mikaela Grace, Jeremy Hadfield, Rodrigo Olivares, Jiri De Jonghe",42625,false,meta,
research/20260110-x_thread-everyone_whos_read_scott_alexanders-@intuitmachine.md,pool_b_sources,true,true,x,thread,20260110,Carlos E. Perez (@IntuitMachine),7338,false,meta,
research/20260114-x_article-2026_this_is_agi-@gradypb.md,pool_b_sources,true,true,x,article,20260114,"Pat Grady, Sonya Huang",9690,false,meta,
research/20260115-x_article-how_to_articulate_yourself_intelligently-@thedankoe.md,pool_b_sources,true,true,x,article,20260115,Dan Koe (@thedankoe),17602,false,meta,
research/20260116-x_article-the_math_needed_for_ai_ml_complete_roadmap-@thevixhal.md,pool_b_sources,true,true,x,article,20260116,vixhaℓ (@TheVixhal),6478,false,meta,
research/20260118-x_article-learning_2_0_the_shift_most_people_will_miss-@hesamation.md,pool_b_sources,true,true,x,article,20260118,ℏεsam (@Hesamation),12286,false,meta,
research/20260119-x_article-how_to_master_the_one_concept_that_rules_our_world-@exm7777.md,pool_b_sources,true,true,x,article,20260119,Machina (@EXM7777),40385,false,meta,
research/20260120-x_article-im_38_if_youre_in_your_20s_or_30s_read_this-@tim_denning.md,pool_b_sources,true,true,x,article,20260120,Tim Denning (@Tim_Denning),19663,false,meta,
research/20260121-x_article-the_dopamine_trap_why_you_cant_focus_and_the_8_day_fix-@drdominicng.md,pool_b_sources,true,true,x,article,20260121,Dr. Dominic Ng (@DrDominicNg),6530,false,meta,
research/20260121-x_article-the_future_of_work_when_work_is_meaningless-@thedankoe.md,pool_b_sources,true,true,x,article,20260121,DAN KOE (@thedankoe),36017,false,meta,
research/20260121-x_article-you_need_to_become_a_polymath_or_get_replaced_by_machines-@hesamation.md,pool_b_sources,true,true,x,article,20260121,ℏεsam (@Hesamation),8910,false,meta,
research/20260122-x_article-how_i_built_a_visual_feedback_loop_for_claude_code-@seejayhess.md,pool_b_sources,true,true,x,article,20260122,CJ Hess (@seejayhess),7765,false,meta,
research/20260123-x_article-the_complete_guide_how_to_learn_anything_for_good-@armanhezarkhani.md,pool_b_sources,true,true,x,article,20260123,Arman Hezarkhani (@ArmanHezarkhani),25579,false,meta,
research/20260127-x_article-how_to_think_like_a_strategic_genius_5d_thinking-@thedankoe.md,pool_b_sources,true,true,x,article,20260127,Dan Koe (@thedankoe),21006,false,meta,
research/20260130-website-how_to_think_like_a_genius_the_map-letters-thedankoe.md,pool_b_sources,true,true,website,article,"Jun 26, 2025",DAN KOE,14597,false,meta,
research/20260130-website-stop_trying_to_keep_up_with--chasingnext.md,pool_b_sources,true,true,website,article,20260106,Riley,3492,false,meta,
research/20260130-x_article-full_guide_how_to_unlock_extreme_focus_on_command-@thedankoe.md,pool_b_sources,true,true,x,article,20260130,DAN KOE (@thedankoe),32673,false,meta,
research/20260202-corpus-survey/SENSING_REPORT.md,pool_b_sources,false,false,unknown,unknown,,,9950,false,meta,
research/20260202-corpus-survey/file_inventory.txt,pool_b_sources,false,false,unknown,unknown,,,36567,false,meta,
research/20260202-research-auteur_theory_for_content_creation_and_style_development.md,pool_b_sources,false,true,research,research,20260202,,24867,false,meta,
research/20260202-research-youtube_ingestion_pipeline_architecture.md,pool_b_sources,false,false,research,research,20260202,,6557,false,meta,
research/MECH-git_worktree_coordination.md,pool_b_sources,false,false,unknown,unknown,,,6150,false,meta,
research/MECH-headless_mode_automation.md,pool_b_sources,false,false,unknown,unknown,,,5925,false,meta,
research/MECH-prompt_engineering_patterns.md,pool_b_sources,false,false,unknown,unknown,,,6493,false,meta,
research/MECH-subagent_delegation.md,pool_b_sources,false,false,unknown,unknown,,,5953,false,meta,
research/PRAC-parallel_claude_orchestration.md,pool_b_sources,false,false,unknown,unknown,,,6397,false,meta,
research/QUEUE-AI_3D_VFX.md,pool_b_sources,false,false,unknown,unknown,,,9081,false,meta,
research/QUEUE-AI_Image_Generators.md,pool_b_sources,false,false,unknown,unknown,,,14191,false,meta,
research/QUEUE-AI_Workflows_in_Video_and_VFX.md,pool_b_sources,false,false,unknown,unknown,,,11346,false,meta,
research/QUEUE-Physical_AI.md,pool_b_sources,false,false,unknown,unknown,,,10158,false,meta,
research/QUEUE-The_Next_Wave_in_AI_Video_and_VFX.md,pool_b_sources,false,false,unknown,unknown,,,16398,false,meta,
research/QUEUE-YOUTUBE_PROCESSING_BACKLOG.md,pool_b_sources,false,false,unknown,unknown,,,9931,false,meta,
research/agents/20260114-youtube_video-@leonvanzyl-stop_using_claude_code_like_this_use_sub-agents_instead.md,pool_b_sources,false,true,youtube,video,20260114,@leonvanzyl,6944,true,source,20260114-youtube_video-@leonvanzyl-stop_using_claude_code_like_this_use_sub-agents_instead.md
research/agents/agents_201_orchestrating_multiple_agents_that_actually_work-@ghumare64.md,pool_b_sources,false,false,unknown,unknown,,@ghumare64,16657,true,source,
research/agents/ai_agents_101-@vasuman.md,pool_b_sources,false,false,unknown,unknown,,@vasuman,9521,true,source,
research/ajna9-fodder/.DS_Store,pool_b_sources,false,false,unknown,unknown,,,6148,true,source,
research/ajna9-fodder/3-unified/stream1-unified.md,pool_b_sources,false,false,unknown,unknown,,,34167,true,source,
research/ajna9-fodder/3-unified/stream2-unified.md,pool_b_sources,false,false,unknown,unknown,,,47522,true,source,
research/ajna9-fodder/3-unified/stream3-unified.md,pool_b_sources,false,true,unknown,unknown,,,43984,true,source,
research/ajna9-fodder/Claude_Code_Definitive_Guide.md,pool_b_sources,false,false,unknown,unknown,,,36883,true,source,
research/ajna9-fodder/Claude_Code_Dialectic_Divergences.md,pool_b_sources,false,false,unknown,unknown,,,33249,true,source,
research/ajna9-fodder/claude_code_config_suite.md,pool_b_sources,false,true,unknown,unknown,,,31046,true,source,
research/ajna9-fodder/line_of_questioning.md,pool_b_sources,false,false,unknown,unknown,,,3114,true,source,
research/ajna9-fodder/preface-to-research.md,pool_b_sources,false,false,unknown,unknown,,,16543,true,source,
research/ajna9-fodder/stream1/stream1-chatgpt.md,pool_b_sources,false,false,unknown,unknown,,,24778,true,source,
research/ajna9-fodder/stream1/stream1-claude.md,pool_b_sources,false,false,unknown,unknown,,,19651,true,source,
research/ajna9-fodder/stream1/stream1-gemini.md,pool_b_sources,false,true,unknown,unknown,,,42550,true,source,
research/ajna9-fodder/stream1/stream1-grok.md,pool_b_sources,false,true,unknown,unknown,,,19657,true,source,
research/ajna9-fodder/stream1/stream1-perplexity.md,pool_b_sources,false,true,unknown,unknown,,,30532,true,source,
research/ajna9-fodder/stream1/stream1-researchprompt.md,pool_b_sources,false,false,unknown,unknown,,,14472,true,source,
research/ajna9-fodder/stream2/stream2-chatgpt.md,pool_b_sources,false,true,unknown,unknown,,,32028,true,source,
research/ajna9-fodder/stream2/stream2-claude.md,pool_b_sources,false,false,unknown,unknown,,,30538,true,source,
research/ajna9-fodder/stream2/stream2-gemini.md,pool_b_sources,false,true,unknown,unknown,,,39149,true,source,
research/ajna9-fodder/stream2/stream2-grok.md,pool_b_sources,false,true,unknown,unknown,,,22449,true,source,
research/ajna9-fodder/stream2/stream2-researchprompt.md,pool_b_sources,false,false,unknown,unknown,,,9181,true,source,
research/ajna9-fodder/stream3/stream3-chatgpt.md,pool_b_sources,false,true,unknown,unknown,,,37665,true,source,
research/ajna9-fodder/stream3/stream3-claude.md,pool_b_sources,false,false,unknown,unknown,,,15631,true,source,
research/ajna9-fodder/stream3/stream3-gemini.md,pool_b_sources,false,true,unknown,unknown,,,39788,true,source,
research/ajna9-fodder/stream3/stream3-grok.md,pool_b_sources,false,true,unknown,unknown,,,8140,true,source,
research/ajna9-fodder/stream3/stream3-perplexity.md,pool_b_sources,false,true,unknown,unknown,,,32179,true,source,
research/ajna9-fodder/stream3/stream3-researchprompt.md,pool_b_sources,false,false,unknown,unknown,,,7216,true,source,
research/cowork/20260115-x_article-the_complete_claude_cowork_guide-@armanhezarkhani.md,pool_b_sources,true,true,x,article,20260115,Arman Hezarkhani (@ArmanHezarkhani),17169,true,source,
research/cowork/everyone's_talking_about_claude_cowork_for_the_wrong_reason-@gr00vyfairy.md,pool_b_sources,false,false,unknown,unknown,,@gr00vyfairy,6476,true,source,
research/forensic-audit-type-theory/TYPE_THEORY_EVIDENCE_PACK.md,pool_b_sources,false,false,unknown,unknown,,,5431,true,source,
research/gemini/SYNTHESIS-gemini-cli.md,pool_b_sources,false,false,unknown,unknown,,,23540,false,research_stream,
research/gemini/chatgpt-google.md,pool_b_sources,false,true,unknown,unknown,,,286461,false,research_stream,
research/gemini/claude-google.md,pool_b_sources,false,true,unknown,unknown,,,28189,false,research_stream,
research/gemini/gemini-google.md,pool_b_sources,false,true,unknown,unknown,,,40045,false,research_stream,
research/gemini/google_prompt.md,pool_b_sources,false,false,unknown,unknown,,,6109,false,research_stream,
research/gemini/grok-google.md,pool_b_sources,false,true,unknown,unknown,,,19455,false,research_stream,
research/gemini/perplexity-google.md,pool_b_sources,false,true,unknown,unknown,,,19009,false,research_stream,
research/google_research.md,pool_b_sources,false,true,unknown,unknown,,,94146,false,research_stream,
research/handoff.md,pool_b_sources,false,false,unknown,unknown,,,17367,false,meta,
research/meta_narrative_and_perspectival_schemas.md,pool_b_sources,false,false,unknown,unknown,,,34945,false,meta,
research/openai_research.md,pool_b_sources,false,false,unknown,unknown,,,84040,false,research_stream,
research/openclaw/SOURCE_INVENTORY.md,pool_b_sources,false,false,unknown,unknown,,,3552,false,research_stream,
research/openclaw/SYNTHESIS-openclaw-v2.md,pool_b_sources,false,true,unknown,unknown,,,11826,false,research_stream,
research/openclaw/SYNTHESIS-openclaw.md,pool_b_sources,false,false,unknown,unknown,,,31739,false,research_stream,
research/platform_features/chatgpts_findings.md,pool_b_sources,false,true,unknown,unknown,,,48783,false,research_stream,
research/platform_features/claudes_findings.md,pool_b_sources,false,false,unknown,unknown,,,14705,false,research_stream,
research/platform_features/groks_findings.md,pool_b_sources,false,true,unknown,unknown,,,13094,false,research_stream,
research/platform_features/platform_features.md,pool_b_sources,false,true,unknown,unknown,,,42329,false,research_stream,
research/promptengineering/how_to_master_prompt_engineering-@exm777.md,pool_b_sources,false,false,unknown,unknown,,@exm777,11766,true,source,
research/x-bookmarks/CATALOG-x_bookmarks_transcription.md,pool_b_sources,false,false,unknown,unknown,,,2817,true,source,
research/x-bookmarks/TRANS-ArmanHezarkhani-complete_guide_learn_anything.md,pool_b_sources,false,true,unknown,unknown,,,8176,true,source,
research/x-bookmarks/TRANS-Bui1987-nelson_autonomous_coding.md,pool_b_sources,false,true,unknown,unknown,,,3726,true,source,
research/x-bookmarks/TRANS-GanimCorey-10_more_clawdbot_setups.md,pool_b_sources,false,true,unknown,unknown,,,7026,true,source,
research/x-bookmarks/TRANS-Kekius_Sage-ground_up_math.md,pool_b_sources,false,true,unknown,unknown,,,5781,true,source,
research/x-bookmarks/TRANS-KimiProduct-kimi_openclaw_simplest_setup.md,pool_b_sources,false,true,unknown,unknown,,,4409,true,source,
research/x-bookmarks/TRANS-Saboo_Shubham_-ai_agents_learn_skills.md,pool_b_sources,false,true,unknown,unknown,,,1951,true,source,
research/x-bookmarks/TRANS-Shpigford-kimi_k25_free_nvidia.md,pool_b_sources,false,true,unknown,unknown,,,3834,true,source,
research/x-bookmarks/TRANS-aiedge_-claude_code_starter_pack_p2.md,pool_b_sources,false,true,unknown,unknown,,,6584,true,source,
research/x-bookmarks/TRANS-bcherny-claude_cowork_code_lesson.md,pool_b_sources,false,true,unknown,unknown,,,3054,true,source,
research/x-bookmarks/TRANS-chasing_next-manus_ai_setup_guide.md,pool_b_sources,false,true,unknown,unknown,,,7064,true,source,
research/x-bookmarks/TRANS-froessell-ai_design_toolkit_2026.md,pool_b_sources,false,true,unknown,unknown,,,6091,true,source,
research/x-bookmarks/TRANS-gregisenberg-claude_cowork_qt.md,pool_b_sources,false,true,unknown,unknown,,,1637,true,source,
research/x-bookmarks/TRANS-honchodotdev-openclaw_honcho_memory.md,pool_b_sources,false,true,unknown,unknown,,,4902,true,source,
research/x-bookmarks/TRANS-oprydai-hardware_homelab.md,pool_b_sources,false,true,unknown,unknown,,,6975,true,source,
research/x-bookmarks/TRANS-seejayhess-the_swarm_has_arrived.md,pool_b_sources,false,true,unknown,unknown,,,7495,true,source,
research-notebooks/.DS_Store,pool_b_sources,false,false,unknown,unknown,,,14340,true,source,
research-notebooks/01-openclaw-architecture-setup/20260124-x_article-i_spent_40_hours_researching_clawdbot_heres_everything_theyre_not_telling_you-@heyshrutimishra.md,pool_b_sources,true,true,x,article,20260124,Shruti (@heyshrutimishra),24073,true,source,
research-notebooks/01-openclaw-architecture-setup/20260124-x_article-what_is_clawdbot_and_why_people_are_losing_their_minds_over_it-@noahepstein_.md,pool_b_sources,true,true,x,article,20260124,Nozz (@NoahEpstein_),7602,true,source,
research-notebooks/01-openclaw-architecture-setup/20260125-x_article-clawdbot_is_amazing_and_i_dont_think_consumers_should_use_it-@omooretweets.md,pool_b_sources,true,true,x,article,20260125,Olivia Moore (@omooretweets),5870,true,source,
